DateTime,Temp_C,RH_%,CO2_ppm,Temp_C_m,RH_%_m,CO2_ppm_m
2025-07-09 04:39:00,24.581,46.234,532,24.8,44.0,737.0
2025-07-09 04:40:00,24.629,46.252,534,24.8,44.0,737.0
2025-07-09 04:41:00,24.605,46.252,588,24.8,44.0,736.0
2025-07-09 04:42:00,24.653,46.252,566,24.8,44.0,739.0
2025-07-09 04:43:00,24.629,46.252,554,24.8,44.0,739.0
2025-07-09 04:44:00,24.653,46.252,566,24.7,44.0,739.0
2025-07-09 04:45:00,24.581,46.252,554,24.7,44.0,739.0
2025-07-09 04:46:00,24.605,46.252,544,24.7,44.0,740.0
2025-07-09 04:47:00,24.581,46.252,557,24.7,44.0,701.0
2025-07-09 04:48:00,24.605,46.271,562,27.1,38.5,717.0
2025-07-09 04:49:00,24.605,46.271,532,25.6,42.0,722.0
2025-07-09 04:50:00,24.629,46.271,511,25.1,43.5,728.0
2025-07-09 04:51:00,24.605,46.271,532,24.9,44.0,730.0
2025-07-09 04:52:00,24.581,46.289,557,24.8,44.0,730.0
2025-07-09 04:53:00,24.605,46.289,517,24.8,44.0,730.0
2025-07-09 04:54:00,24.629,46.289,540,24.8,44.5,729.0
2025-07-09 04:55:00,24.629,46.289,515,24.7,44.5,732.0
2025-07-09 04:56:00,24.702,46.289,557,24.8,44.5,731.0
2025-07-09 04:57:00,24.653,46.307,542,24.8,44.0,731.0
2025-07-09 04:58:00,24.581,46.307,577,24.8,44.0,733.0
2025-07-09 04:59:00,24.605,46.307,551,24.8,44.5,731.0
2025-07-09 05:00:00,24.629,46.326,559,24.8,44.0,729.0
2025-07-09 05:01:00,24.605,46.326,547,24.8,44.5,729.0
2025-07-09 05:02:00,24.629,46.344,517,24.8,44.5,731.0
2025-07-09 05:03:00,24.605,46.234,544,24.8,44.0,728.0
2025-07-09 05:04:00,24.605,46.051,521,24.8,44.0,725.0
2025-07-09 05:05:00,24.581,45.911,509,24.8,44.0,717.0
2025-07-09 05:06:00,24.629,45.789,494,24.9,44.0,712.0
2025-07-09 05:07:00,24.581,45.612,473,24.9,44.0,697.0
2025-07-09 05:08:00,24.605,45.435,480,24.9,44.0,689.0
2025-07-09 05:09:00,24.605,45.306,490,24.9,44.0,677.0
2025-07-09 05:10:00,24.557,45.178,464,24.9,44.0,665.0
2025-07-09 05:11:00,24.532,45.056,453,24.9,43.5,657.0
2025-07-09 05:12:00,24.557,44.965,418,24.9,43.5,649.0
2025-07-09 05:13:00,24.532,44.861,434,24.8,43.5,641.0
2025-07-09 05:14:00,24.557,44.763,426,24.8,43.5,641.0
2025-07-09 05:15:00,24.532,44.708,421,24.8,43.5,631.0
2025-07-09 05:16:00,24.557,44.623,415,24.8,43.0,574.0
2025-07-09 05:17:00,24.484,44.568,383,27.1,37.5,586.0
2025-07-09 05:18:00,24.484,44.482,399,25.5,41.0,586.0
2025-07-09 05:19:00,24.484,44.446,385,24.9,42.5,590.0
2025-07-09 05:20:00,24.436,44.391,381,24.7,43.0,591.0
2025-07-09 05:21:00,24.484,44.342,383,24.7,43.0,590.0
2025-07-09 05:22:00,24.508,44.305,391,24.6,43.0,585.0
2025-07-09 05:23:00,24.412,44.269,417,24.6,43.0,576.0
2025-07-09 05:24:00,24.412,44.226,376,24.6,43.0,573.0
2025-07-09 05:25:00,24.388,44.189,376,24.6,43.0,571.0
2025-07-09 05:26:00,24.388,44.153,385,24.6,42.5,567.0
2025-07-09 05:27:00,24.436,44.135,366,24.6,42.5,560.0
2025-07-09 05:28:00,24.339,44.11,376,24.6,42.5,557.0
2025-07-09 05:29:00,24.412,44.073,397,24.5,42.5,554.0
2025-07-09 05:30:00,24.315,44.055,386,24.5,42.5,552.0
2025-07-09 05:31:00,24.315,44.031,392,24.6,42.5,548.0
2025-07-09 05:32:00,24.363,44.012,357,24.5,42.5,546.0
2025-07-09 05:33:00,24.291,43.976,366,24.5,42.5,544.0
2025-07-09 05:34:00,24.339,43.976,412,24.5,42.5,544.0
2025-07-09 05:35:00,24.267,43.958,371,24.5,42.5,541.0
2025-07-09 05:36:00,24.243,43.958,380,24.5,42.5,538.0
2025-07-09 05:37:00,24.315,43.958,355,24.4,42.5,535.0
2025-07-09 05:38:00,24.243,43.951,351,24.4,42.5,536.0
2025-07-09 05:39:00,24.291,43.933,394,24.4,42.5,536.0
2025-07-09 05:40:00,24.243,43.915,394,24.4,42.5,533.0
2025-07-09 05:41:00,24.219,43.915,364,24.3,42.5,532.0
2025-07-09 05:42:00,24.219,43.915,366,24.4,42.5,533.0
2025-07-09 05:43:00,24.243,43.872,384,24.4,42.5,533.0
2025-07-09 05:44:00,24.219,43.872,364,24.4,42.5,533.0
2025-07-09 05:45:00,24.219,43.872,359,24.3,42.5,530.0
2025-07-09 05:46:00,24.171,43.854,398,24.3,42.0,533.0
2025-07-09 05:47:00,24.195,43.854,359,24.3,42.5,532.0
2025-07-09 05:48:00,24.171,43.829,382,24.4,42.0,532.0
2025-07-09 05:49:00,24.171,43.811,371,24.3,42.0,528.0
2025-07-09 05:50:00,24.195,43.811,394,24.3,42.0,526.0
2025-07-09 05:51:00,24.146,43.805,366,24.3,42.0,526.0
2025-07-09 05:52:00,24.122,43.805,380,24.3,42.0,525.0
2025-07-09 05:53:00,24.122,43.805,359,24.3,42.0,525.0
2025-07-09 05:54:00,24.122,43.805,375,25.1,40.0,513.0
2025-07-09 05:55:00,24.171,43.805,368,25.1,40.0,513.0
2025-07-09 05:56:00,24.098,43.793,355,24.3,42.0,516.0
2025-07-09 05:57:00,24.098,43.793,364,24.2,42.0,516.0
2025-07-09 05:58:00,24.122,43.793,386,24.2,42.0,520.0
2025-07-09 05:59:00,24.074,43.793,349,24.2,42.0,524.0
2025-07-09 06:00:00,24.122,43.793,371,24.2,42.0,522.0
2025-07-09 06:01:00,24.026,43.811,349,24.2,42.0,522.0
2025-07-09 06:02:00,24.026,43.811,360,24.2,42.0,524.0
2025-07-09 06:03:00,24.026,43.805,375,24.2,42.0,523.0
2025-07-09 06:04:00,24.098,43.805,373,24.2,42.0,525.0
2025-07-09 06:05:00,24.026,43.823,363,24.2,42.0,524.0
2025-07-09 06:06:00,24.002,43.823,386,24.2,42.0,522.0
2025-07-09 06:07:00,24.002,43.823,363,24.2,42.0,522.0
2025-07-09 06:08:00,24.026,43.823,369,24.2,42.0,522.0
2025-07-09 06:09:00,23.978,43.829,378,24.2,42.0,521.0
2025-07-09 06:10:00,24.002,43.829,365,24.2,42.0,519.0
2025-07-09 06:11:00,24.002,43.829,372,24.2,42.0,519.0
2025-07-09 06:12:00,23.954,43.829,358,24.2,42.0,520.0
2025-07-09 06:13:00,23.954,43.829,352,24.1,42.0,519.0
2025-07-09 06:14:00,23.954,43.829,363,24.1,42.0,519.0
2025-07-09 06:16:00,24.026,43.823,348,24.1,42.0,517.0
2025-07-09 06:17:00,23.905,43.842,346,24.1,42.0,517.0
2025-07-09 06:18:00,24.002,43.842,372,24.0,42.0,517.0
2025-07-09 06:19:00,23.93,43.842,334,24.1,42.0,516.0
2025-07-09 06:20:00,23.93,43.842,376,24.1,42.0,515.0
2025-07-09 06:21:00,23.93,43.829,356,24.0,42.0,514.0
2025-07-09 06:22:00,23.978,43.854,352,24.1,42.0,514.0
2025-07-09 06:23:00,23.881,43.854,339,24.0,42.0,513.0
2025-07-09 06:24:00,23.954,43.872,341,24.0,42.0,513.0
2025-07-09 06:25:00,23.881,43.872,356,24.0,42.0,512.0
2025-07-09 06:26:00,23.881,43.872,350,24.0,42.0,511.0
2025-07-09 06:27:00,23.857,43.872,367,24.0,42.0,512.0
2025-07-09 06:28:00,23.857,43.878,317,24.0,42.0,512.0
2025-07-09 06:29:00,23.881,43.878,363,24.0,42.0,512.0
2025-07-09 06:30:00,23.881,43.878,348,24.0,42.0,514.0
2025-07-09 06:31:00,23.833,43.896,343,24.0,42.0,514.0
2025-07-09 06:32:00,23.905,43.896,367,24.0,42.0,514.0
2025-07-09 06:33:00,23.809,43.896,352,24.0,42.0,515.0
2025-07-09 06:34:00,23.857,43.896,378,24.0,42.0,513.0
2025-07-09 06:35:00,23.809,43.915,381,24.0,42.0,509.0
2025-07-09 06:36:00,23.785,43.909,360,24.0,42.0,509.0
2025-07-09 06:37:00,23.761,43.927,343,24.0,42.0,511.0
2025-07-09 06:38:00,23.785,43.927,367,23.9,42.0,511.0
2025-07-09 06:39:00,23.761,43.927,367,24.0,42.0,512.0
2025-07-09 06:40:00,23.857,43.945,352,23.9,42.0,509.0
2025-07-09 06:41:00,23.761,43.958,352,23.9,42.0,508.0
2025-07-09 06:42:00,23.761,43.958,356,23.9,42.0,507.0
2025-07-09 06:43:00,23.737,43.958,343,23.9,42.0,507.0
2025-07-09 06:44:00,23.785,43.958,369,23.9,42.0,508.0
2025-07-09 06:45:00,23.761,43.951,356,23.9,42.0,509.0
2025-07-09 06:46:00,23.737,43.97,367,23.9,42.0,511.0
2025-07-09 06:47:00,23.737,43.97,354,23.9,42.0,513.0
2025-07-09 06:48:00,23.785,43.97,363,23.9,42.0,513.0
2025-07-09 06:49:00,23.737,43.97,346,23.9,42.0,512.0
2025-07-09 06:50:00,23.713,43.97,365,23.9,42.0,512.0
2025-07-09 06:51:00,23.713,43.97,365,23.9,42.0,511.0
2025-07-09 06:52:00,23.665,43.988,339,23.9,42.0,512.0
2025-07-09 06:53:00,23.689,43.994,321,23.9,42.0,511.0
2025-07-09 06:54:00,23.689,43.994,341,23.9,42.0,511.0
2025-07-09 06:55:00,23.737,43.994,334,23.9,42.0,511.0
2025-07-09 06:56:00,23.689,43.994,352,23.9,42.0,513.0
2025-07-09 06:57:00,23.665,43.994,346,23.8,42.0,512.0
2025-07-09 06:58:00,23.665,44.012,348,23.8,42.0,513.0
2025-07-09 06:59:00,23.665,44.012,332,23.8,42.0,516.0
2025-07-09 07:00:00,23.641,44.025,348,23.8,42.0,515.0
2025-07-09 07:01:00,23.641,44.025,341,23.8,42.0,514.0
2025-07-09 07:02:00,23.641,44.037,333,23.9,42.0,514.0
2025-07-09 07:03:00,23.617,44.055,335,23.8,42.0,512.0
2025-07-09 07:04:00,23.665,44.037,331,23.8,42.0,511.0
2025-07-09 07:05:00,23.617,44.037,346,23.8,42.0,511.0
2025-07-09 07:06:00,23.617,44.037,346,23.8,42.0,511.0
2025-07-09 07:07:00,23.617,44.055,339,23.8,42.0,509.0
2025-07-09 07:08:00,23.593,44.055,345,23.8,42.0,507.0
2025-07-09 07:09:00,23.641,44.049,345,23.8,42.0,506.0
2025-07-09 07:10:00,23.593,44.031,331,23.8,42.0,506.0
2025-07-09 07:11:00,23.617,44.031,353,23.8,42.0,506.0
2025-07-09 07:12:00,23.641,44.031,359,23.8,42.0,507.0
2025-07-09 07:13:00,23.593,44.031,349,23.9,42.0,506.0
2025-07-09 07:14:00,23.593,44.049,327,23.8,42.0,508.0
2025-07-09 07:15:00,23.569,44.049,351,23.8,42.0,507.0
2025-07-09 07:16:00,23.569,44.049,349,23.8,42.0,504.0
2025-07-09 07:17:00,23.569,44.067,351,23.8,42.0,504.0
2025-07-09 07:18:00,23.569,44.031,338,23.8,42.0,503.0
2025-07-09 07:19:00,23.593,44.031,345,23.7,42.0,503.0
2025-07-09 07:20:00,23.569,44.031,331,23.7,42.0,500.0
2025-07-09 07:21:00,23.569,44.049,373,23.7,42.0,497.0
2025-07-09 07:22:00,23.593,44.037,329,23.7,42.0,491.0
2025-07-09 07:23:00,23.593,44.037,366,23.7,42.0,485.0
2025-07-09 07:24:00,23.545,44.037,357,23.7,42.0,482.0
2025-07-09 07:25:00,23.521,44.055,324,23.7,42.0,476.0
2025-07-09 07:26:00,23.521,44.073,324,23.7,42.0,475.0
2025-07-09 07:27:00,23.521,44.055,353,23.7,42.0,477.0
2025-07-09 07:28:00,23.569,44.055,362,23.7,42.0,478.0
2025-07-09 07:29:00,23.521,44.055,351,23.7,42.0,482.0
2025-07-09 07:30:00,23.545,44.055,335,23.7,42.0,485.0
2025-07-09 07:31:00,23.521,44.055,333,23.8,42.0,485.0
2025-07-09 07:32:00,23.521,44.073,351,23.8,42.0,486.0
2025-07-09 07:33:00,23.521,44.073,347,23.8,42.0,489.0
2025-07-09 07:34:00,23.521,44.067,340,23.8,42.0,489.0
2025-07-09 07:35:00,23.497,44.067,366,23.8,42.0,488.0
2025-07-09 07:36:00,23.521,44.067,327,23.8,42.0,487.0
2025-07-09 07:37:00,23.497,44.086,351,23.8,42.0,486.0
2025-07-09 07:38:00,23.497,44.067,359,23.8,42.0,487.0
2025-07-09 07:39:00,23.545,44.067,349,23.8,42.0,489.0
2025-07-09 07:40:00,23.497,44.067,345,23.8,42.0,485.0
2025-07-09 07:41:00,23.472,44.067,349,23.8,42.0,486.0
2025-07-09 07:42:00,23.497,44.067,362,23.8,42.0,486.0
2025-07-09 07:43:00,23.472,44.049,312,23.8,42.0,482.0
2025-07-09 07:44:00,23.521,44.049,340,23.7,42.0,478.0
2025-07-09 07:45:00,23.497,44.031,312,23.7,42.0,474.0
2025-07-09 07:46:00,23.521,44.031,357,23.7,42.0,471.0
2025-07-09 07:47:00,23.448,44.012,340,23.7,42.0,438.0
2025-07-09 07:48:00,23.569,44.012,347,26.1,36.5,438.0
2025-07-09 07:49:00,23.472,43.994,329,24.6,40.0,456.0
2025-07-09 07:50:00,23.472,43.994,329,24.0,41.0,460.0
2025-07-09 07:51:00,23.497,44.012,299,23.8,41.5,467.0
2025-07-09 07:52:00,23.448,43.988,305,23.8,42.0,469.0
2025-07-09 07:53:00,23.472,43.988,340,23.7,42.0,474.0
2025-07-09 07:54:00,23.448,43.97,335,23.7,42.0,482.0
2025-07-09 07:55:00,23.497,43.951,359,23.7,42.0,484.0
2025-07-09 07:56:00,23.448,43.951,338,23.7,42.0,486.0
2025-07-09 07:57:00,23.448,43.933,345,23.7,42.0,480.0
2025-07-09 07:58:00,23.448,43.951,357,23.7,42.0,481.0
2025-07-09 07:59:00,23.424,43.915,329,23.7,42.0,474.0
2025-07-09 08:00:00,23.4,43.915,327,23.7,42.0,470.0
2025-07-09 08:01:00,23.4,43.878,335,23.7,41.5,469.0
2025-07-09 08:02:00,23.424,43.89,329,23.7,41.5,469.0
2025-07-09 08:03:00,23.4,43.878,353,23.6,42.0,469.0
2025-07-09 08:04:00,23.376,43.854,351,23.6,42.0,468.0
2025-07-09 08:05:00,23.376,43.854,340,23.6,41.5,467.0
2025-07-09 08:06:00,23.376,43.854,353,23.6,41.5,467.0
2025-07-09 08:07:00,23.4,43.854,314,23.6,41.5,468.0
2025-07-09 08:08:00,23.352,43.829,342,23.6,41.5,468.0
2025-07-09 08:09:00,23.352,43.811,316,23.6,41.5,468.0
2025-07-09 08:10:00,23.352,43.811,338,23.6,41.5,468.0
2025-07-09 08:11:00,23.352,43.811,351,23.6,41.5,465.0
2025-07-09 08:12:00,23.328,43.811,295,23.6,41.5,466.0
2025-07-09 08:13:00,23.376,43.811,345,23.6,41.5,467.0
2025-07-09 08:14:00,23.328,43.805,347,23.6,41.5,465.0
2025-07-09 08:15:00,23.328,43.805,307,23.6,41.5,463.0
2025-07-09 08:16:00,23.328,43.805,318,23.6,41.5,462.0
2025-07-09 08:17:00,23.304,43.787,320,23.6,41.5,465.0
2025-07-09 08:18:00,23.304,43.787,333,23.6,41.5,468.0
2025-07-09 08:19:00,23.28,43.787,333,23.5,41.5,468.0
2025-07-09 08:20:00,23.304,43.768,329,23.6,41.5,468.0
2025-07-09 08:21:00,23.328,43.768,329,23.6,41.5,469.0
2025-07-09 08:22:00,23.352,43.75,324,23.6,41.5,470.0
2025-07-09 08:23:00,23.304,43.75,351,23.6,41.5,477.0
2025-07-09 08:24:00,23.376,43.732,362,23.6,41.5,479.0
2025-07-09 08:25:00,23.28,43.726,340,23.5,41.5,475.0
2025-07-09 08:26:00,23.28,43.726,340,23.6,41.5,474.0
2025-07-09 08:27:00,23.304,43.726,281,23.5,41.5,469.0
2025-07-09 08:28:00,23.256,43.726,301,23.5,41.5,467.0
2025-07-09 08:29:00,23.28,43.744,318,23.5,41.5,468.0
2025-07-09 08:30:00,23.256,43.762,342,23.6,41.5,468.0
2025-07-09 08:31:00,23.256,43.762,333,23.5,41.5,477.0
2025-07-09 08:32:00,23.256,43.774,333,23.5,41.5,479.0
2025-07-09 08:33:00,23.328,43.774,342,23.5,41.5,483.0
2025-07-09 08:34:00,23.256,43.793,333,23.5,41.5,483.0
2025-07-09 08:35:00,23.304,43.811,340,23.5,41.5,481.0
2025-07-09 08:36:00,23.256,43.829,340,23.5,41.5,474.0
2025-07-09 08:37:00,23.232,43.872,338,23.5,41.5,471.0
2025-07-09 08:38:00,23.232,43.878,347,23.5,41.5,470.0
2025-07-09 08:39:00,23.28,43.878,314,23.5,41.5,471.0
2025-07-09 08:40:00,23.256,43.896,364,23.5,41.5,472.0
2025-07-09 08:41:00,23.256,43.915,314,23.5,41.5,471.0
2025-07-09 08:42:00,23.208,43.915,327,23.5,41.5,472.0
2025-07-09 08:43:00,23.232,43.933,359,23.5,41.5,474.0
2025-07-09 08:44:00,23.28,43.97,347,23.5,41.5,474.0
2025-07-09 08:45:00,23.232,44.006,347,23.5,41.5,477.0
2025-07-09 08:46:00,23.232,44.037,331,23.5,41.5,480.0
2025-07-09 08:47:00,23.28,44.092,324,23.5,41.5,481.0
2025-07-09 08:48:00,23.232,44.11,327,23.5,41.5,484.0
2025-07-09 08:49:00,23.232,44.147,322,23.5,41.5,485.0
2025-07-09 08:50:00,23.304,44.165,353,23.5,41.5,488.0
2025-07-09 08:51:00,23.232,44.202,357,23.5,41.5,488.0
2025-07-09 08:52:00,23.208,44.202,349,23.5,41.5,488.0
2025-07-09 08:53:00,23.232,44.232,357,23.5,41.5,490.0
2025-07-09 08:54:00,23.304,44.25,353,23.5,42.0,490.0
2025-07-09 08:55:00,23.256,44.25,384,23.5,42.0,490.0
2025-07-09 08:56:00,23.256,44.269,355,23.5,42.0,485.0
2025-07-09 08:57:00,23.232,44.287,349,23.5,42.0,478.0
2025-07-09 08:58:00,23.28,44.305,349,23.5,42.0,482.0
2025-07-09 08:59:00,23.232,44.342,357,23.5,42.0,483.0
2025-07-09 09:00:00,23.256,44.36,353,23.5,42.0,484.0
2025-07-09 09:01:00,23.232,44.391,377,23.5,42.0,483.0
2025-07-09 09:02:00,23.232,44.409,357,23.6,42.0,483.0
2025-07-09 09:03:00,23.256,44.427,368,23.6,42.0,485.0
2025-07-09 09:04:00,23.232,44.464,327,23.5,42.0,482.0
2025-07-09 09:05:00,23.28,44.482,355,23.6,42.0,486.0
2025-07-09 09:06:00,23.256,44.525,357,23.6,42.0,475.0
2025-07-09 09:07:00,23.232,44.525,364,23.6,42.0,439.0
2025-07-09 09:08:00,23.304,44.543,377,23.6,42.0,426.0
2025-07-09 09:09:00,23.28,44.543,345,23.6,42.0,477.0
2025-07-09 09:10:00,23.232,44.562,357,23.6,42.0,450.0
2025-07-09 09:11:00,23.232,44.574,353,23.6,42.0,483.0
2025-07-09 09:12:00,23.256,44.592,384,23.6,42.0,477.0
2025-07-09 09:13:00,23.256,44.592,380,23.5,42.0,477.0
2025-07-09 09:14:00,23.328,44.611,357,23.5,42.0,480.0
2025-07-09 09:15:00,23.28,44.611,370,23.5,42.0,493.0
2025-07-09 09:16:00,23.28,44.629,364,23.5,42.0,493.0
2025-07-09 09:17:00,23.28,44.647,342,23.5,42.0,499.0
2025-07-09 09:18:00,23.328,44.647,370,23.5,42.0,497.0
2025-07-09 09:19:00,23.256,44.666,359,23.5,42.0,500.0
2025-07-09 09:20:00,23.256,44.684,333,23.5,42.0,500.0
2025-07-09 09:21:00,23.256,44.702,377,23.5,42.0,500.0
2025-07-09 09:22:00,23.28,44.72,382,23.5,42.0,504.0
2025-07-09 09:23:00,23.304,44.72,370,23.5,42.0,505.0
2025-07-09 09:24:00,23.304,44.739,362,23.5,42.0,507.0
2025-07-09 09:25:00,23.256,44.751,353,23.5,42.0,507.0
2025-07-09 09:26:00,23.256,44.769,368,23.5,42.0,502.0
2025-07-09 09:27:00,23.28,44.788,351,23.5,42.0,502.0
2025-07-09 09:28:00,23.256,44.788,382,23.4,42.0,502.0
2025-07-09 09:29:00,23.28,44.788,362,23.5,42.0,492.0
2025-07-09 09:30:00,23.304,44.806,362,23.5,42.0,492.0
2025-07-09 09:31:00,23.28,44.836,380,23.5,42.5,483.0
2025-07-09 09:32:00,23.328,44.824,382,23.5,42.5,457.0
2025-07-09 09:33:00,23.28,44.824,390,23.5,42.0,468.0
2025-07-09 09:34:00,23.28,44.843,364,23.5,42.5,468.0
2025-07-09 09:35:00,23.304,44.843,390,23.5,42.5,487.0
2025-07-09 09:36:00,23.328,44.861,362,23.5,42.5,491.0
2025-07-09 09:37:00,23.28,44.849,392,23.5,42.5,496.0
2025-07-09 09:38:00,23.28,44.849,382,23.5,42.5,487.0
2025-07-09 09:39:00,23.28,44.867,380,25.9,37.0,461.0
2025-07-09 09:40:00,23.328,44.867,377,24.4,40.5,488.0
2025-07-09 09:41:00,23.28,44.867,370,24.4,40.5,497.0
2025-07-09 09:42:00,23.28,44.849,380,23.8,41.5,492.0
2025-07-09 09:43:00,23.28,44.867,368,23.6,42.0,483.0
2025-07-09 09:44:00,23.304,44.849,382,23.6,42.5,456.0
2025-07-09 09:45:00,23.304,44.867,377,23.5,42.5,450.0
2025-07-09 09:46:00,23.352,44.867,366,23.6,42.5,453.0
2025-07-09 09:47:00,23.28,44.885,392,23.5,42.5,457.0
2025-07-09 09:48:00,23.304,44.885,413,23.5,42.5,453.0
2025-07-09 09:49:00,23.352,44.867,397,23.5,42.5,446.0
2025-07-09 09:50:00,23.304,44.904,373,23.5,42.5,446.0
2025-07-09 09:51:00,23.328,44.922,380,23.5,42.5,444.0
2025-07-09 09:52:00,23.28,44.922,386,23.5,42.5,440.0
2025-07-09 09:53:00,23.28,44.94,413,23.5,42.5,440.0
2025-07-09 09:54:00,23.28,44.94,413,23.5,42.5,482.0
2025-07-09 09:55:00,23.304,44.958,364,23.5,42.5,498.0
2025-07-09 09:56:00,23.28,44.958,386,23.6,42.5,504.0
2025-07-09 09:57:00,23.352,44.958,386,23.6,42.5,510.0
2025-07-09 09:58:00,23.256,44.958,373,23.6,42.5,513.0
2025-07-09 09:59:00,23.256,44.958,368,23.6,42.5,514.0
2025-07-09 10:00:00,23.328,44.958,386,23.6,42.5,510.0
2025-07-09 10:01:00,23.304,44.977,388,23.5,42.5,508.0
2025-07-09 10:02:00,23.28,44.995,377,23.5,42.5,510.0
2025-07-09 10:03:00,23.28,44.977,373,23.6,42.5,510.0
2025-07-09 10:04:00,23.28,44.977,357,23.6,42.5,508.0
2025-07-09 10:05:00,23.28,44.995,386,23.6,42.5,505.0
2025-07-09 10:06:00,23.304,44.977,347,23.5,42.5,498.0
2025-07-09 10:07:00,23.328,44.995,377,23.6,42.5,496.0
2025-07-09 10:08:00,23.28,44.995,404,23.6,42.5,496.0
2025-07-09 10:09:00,23.256,44.995,400,23.5,42.5,499.0
2025-07-09 10:10:00,23.304,44.995,386,23.6,42.5,508.0
2025-07-09 10:11:00,23.28,44.995,384,23.5,42.5,508.0
2025-07-09 10:12:00,23.28,44.995,388,23.5,42.5,511.0
2025-07-09 10:13:00,23.28,44.995,384,23.5,42.5,512.0
2025-07-09 10:14:00,23.28,45.013,427,23.5,42.5,514.0
2025-07-09 10:15:00,23.328,45.026,357,23.5,42.5,519.0
2025-07-09 10:16:00,23.352,45.026,368,23.6,42.5,523.0
2025-07-09 10:17:00,23.28,45.026,375,23.5,42.5,524.0
2025-07-09 10:18:00,23.328,44.977,362,23.6,42.5,522.0
2025-07-09 10:19:00,23.328,44.94,418,23.5,42.5,520.0
2025-07-09 10:20:00,23.304,44.958,390,23.5,42.5,522.0
2025-07-09 10:21:00,23.28,44.995,397,23.6,42.5,522.0
2025-07-09 10:22:00,23.304,44.995,370,23.5,42.5,514.0
2025-07-09 10:23:00,23.28,44.977,377,23.5,42.5,508.0
2025-07-09 10:24:00,23.304,44.977,388,23.5,42.5,504.0
2025-07-09 10:25:00,23.28,44.94,392,23.6,42.5,508.0
2025-07-09 10:26:00,23.304,44.922,394,23.5,42.5,509.0
2025-07-09 10:27:00,23.28,44.94,408,23.5,42.5,510.0
2025-07-09 10:28:00,23.304,44.922,386,23.5,42.5,506.0
2025-07-09 10:29:00,23.304,44.849,400,23.5,42.5,513.0
2025-07-09 10:30:00,23.304,44.836,386,23.5,42.5,523.0
2025-07-09 10:31:00,23.304,44.781,390,23.5,42.5,506.0
2025-07-09 10:32:00,23.328,44.745,397,23.5,42.5,506.0
2025-07-09 10:33:00,23.28,44.708,416,23.5,42.5,503.0
2025-07-09 10:34:00,23.304,44.727,390,23.6,42.5,508.0
2025-07-09 10:35:00,23.28,44.708,384,23.6,42.5,521.0
2025-07-09 10:36:00,23.256,44.672,364,23.6,42.5,524.0
2025-07-09 10:37:00,23.28,44.623,394,23.6,42.5,526.0
2025-07-09 10:38:00,23.256,44.641,394,23.6,42.0,527.0
2025-07-09 10:39:00,23.28,44.604,400,23.6,42.0,524.0
2025-07-09 10:40:00,23.256,44.586,408,23.5,42.0,525.0
2025-07-09 10:41:00,23.352,44.604,386,23.5,42.0,525.0
2025-07-09 10:42:00,23.28,44.604,357,23.5,42.0,527.0
2025-07-09 10:43:00,23.28,44.604,384,23.5,42.0,488.0
2025-07-09 10:44:00,23.256,44.574,386,25.1,38.5,503.0
2025-07-09 10:45:00,23.232,44.574,400,24.1,41.0,509.0
2025-07-09 10:46:00,23.256,44.574,420,23.7,41.5,476.0
2025-07-09 10:47:00,23.256,44.562,404,23.6,42.0,459.0
2025-07-09 10:48:00,23.256,44.543,382,23.5,42.0,467.0
2025-07-09 10:49:00,23.256,44.531,386,23.5,42.0,467.0
2025-07-09 10:50:00,23.28,44.482,382,23.6,42.0,463.0
2025-07-09 10:51:00,23.304,44.501,406,23.6,42.0,463.0
2025-07-09 10:52:00,23.256,44.482,377,23.5,42.0,453.0
2025-07-09 10:53:00,23.256,44.501,406,23.5,42.0,459.0
2025-07-09 10:54:00,23.232,44.482,400,23.5,42.0,461.0
2025-07-09 10:55:00,23.28,44.446,377,23.5,42.0,459.0
2025-07-09 10:56:00,23.232,44.464,375,23.6,42.0,457.0
2025-07-09 10:57:00,23.232,44.482,408,23.6,42.0,477.0
2025-07-09 10:58:00,23.256,44.464,364,23.6,42.0,474.0
2025-07-09 10:59:00,23.256,44.482,386,23.6,42.0,471.0
2025-07-09 11:00:00,23.232,44.464,418,23.6,42.0,467.0
2025-07-09 11:01:00,23.256,44.464,436,23.6,42.0,467.0
2025-07-09 11:02:00,23.28,44.446,408,23.6,42.0,467.0
2025-07-09 11:03:00,23.28,44.427,408,23.6,42.0,470.0
2025-07-09 11:04:00,23.256,44.427,406,23.6,42.0,468.0
2025-07-09 11:05:00,23.232,44.379,406,23.6,42.0,524.0
2025-07-09 11:06:00,23.232,44.391,408,23.6,42.0,540.0
2025-07-09 11:07:00,23.232,44.391,416,23.6,42.0,550.0
2025-07-09 11:08:00,23.256,44.391,394,23.5,42.0,551.0
2025-07-09 11:09:00,23.232,44.379,424,23.5,42.0,553.0
2025-07-09 11:10:00,23.256,44.324,402,23.5,42.0,553.0
2025-07-09 11:11:00,23.232,44.287,420,23.5,42.0,554.0
2025-07-09 11:12:00,23.208,44.214,420,23.5,42.0,553.0
2025-07-09 11:13:00,23.232,44.202,394,23.5,42.0,555.0
2025-07-09 11:14:00,23.208,44.183,402,23.5,42.0,555.0
2025-07-09 11:15:00,23.232,44.128,424,23.5,42.0,555.0
2025-07-09 11:16:00,23.232,44.055,413,23.5,42.0,552.0
2025-07-09 11:17:00,23.232,44.037,404,23.5,41.5,544.0
